-0.035590	0.005584	 0.003118	
-0.431671	0.048718	 0.084739	
-0.397681	0.071811	 0.137407	
0.072051	0.030635	 -0.010437	
0.041798	0.022339	 -0.017527	
-0.013409	0.032728	 -0.009319	
-0.013662	0.023302	 -0.023215	
-0.009364	-0.010158	 0.007925	
-0.020806	0.042379	 0.002685	
-0.011289	0.053932	 0.020108	
0.180681	0.039011	 -0.044256	
0.186663	0.043647	 -0.006571	
0.256796	-0.001993	 0.072154	
0.340451	0.038007	 0.046889	
0.544088	0.080803	 -0.051759	
0.491245	-0.040326	 0.079097	
0.502793	0.086693	 -0.010857	
0.505428	0.058486	 -0.090064	
0.473267	0.082913	 -0.014285	
0.640598	-0.056296	 -0.005719	
0.601425	0.058974	 0.023760	
0.502483	0.015630	 -0.036460	
0.645870	-0.002275	 -0.014248	
0.550630	0.026603	 0.016551	
0.686174	0.080968	 0.059753	
0.662336	0.096530	 -0.018269	
0.627220	0.093080	 -0.012415	
0.574716	0.037177	 -0.026435	
0.667328	0.010689	 0.022069	
0.620667	0.027674	 0.014995	
0.733590	0.070338	 0.058467	
0.678529	0.011180	 0.070234	
0.606325	0.043563	 -0.084493	
0.767380	0.068175	 -0.142727	
0.714195	0.074727	 0.041382	
0.595411	-0.041888	 0.151934	
0.573720	0.067066	 0.055514	
0.673637	-0.043929	 -0.204277	
0.836589	0.052233	 -0.046056	
0.591003	-0.030443	 0.090887	
0.732784	0.077194	 0.019277	
0.818227	0.182611	 -0.116503	
0.765034	0.047292	 0.040350	
0.842138	-0.063154	 0.011131	
0.802583	-0.029217	 0.003644	
0.848010	0.137264	 -0.003866	
0.784614	0.010586	 0.071237	
0.778291	0.061320	 0.081057	
0.792805	0.030115	 0.002614	
0.810517	0.091210	 0.090712	
0.805783	0.092824	 0.063753	
0.732032	0.066490	 -0.034567	
0.949304	0.095197	 0.032160	
0.725792	-0.086346	 -0.004728	
0.807388	0.062961	 0.045235	
0.747150	0.089962	 0.000107	
0.739002	-0.027314	 -0.031205	
0.887407	0.127029	 0.032403	
0.887463	0.061287	 -0.017593	
0.681163	0.034657	 0.003585	
0.843692	0.130504	 -0.028128	
0.719346	0.003803	 0.061652	
0.797714	-0.011772	 0.040744	
0.836861	0.041837	 0.126269	
0.865854	0.049221	 0.008414	
0.720355	-0.029629	 0.076820	
0.789926	0.061466	 -0.032395	
0.805776	0.077918	 -0.005433	
0.782807	-0.096898	 -0.054512	
0.747139	0.090927	 -0.051350	
0.782401	0.025486	 0.021723	
0.756996	-0.047011	 0.051519	
0.818034	0.066063	 0.069951	
0.833620	0.009489	 -0.102210	
0.810964	0.044350	 -0.089121	
0.656533	0.104696	 -0.010664	
0.754836	-0.006958	 0.028395	
0.900566	-0.028429	 0.052207	
0.741127	-0.010700	 -0.033462	
0.869288	0.165738	 0.030232	
0.807108	0.055311	 0.069565	
0.736724	-0.034506	 -0.041570	
0.816860	-0.094426	 0.068876	
0.764991	0.019507	 0.023948	
0.659506	0.080398	 0.131651	
0.787077	-0.030111	 -0.177155	
0.741511	-0.139838	 -0.078458	
0.810984	0.043165	 -0.016688	
0.783522	0.113539	 0.078851	
0.719699	0.054962	 -0.004317	
