-0.359813	0.031316	 0.075354	
-0.226623	0.041989	 0.101284	
-0.059913	0.014427	 0.066828	
0.035302	0.004090	 0.021198	
0.049634	-0.002933	 -0.008611	
0.031363	-0.000994	 -0.008124	
-0.018169	0.004648	 -0.017621	
0.006178	0.000743	 -0.043571	
0.006023	-0.013383	 0.005703	
-0.001279	0.004384	 -0.001326	
0.002656	-0.021330	 -0.003948	
0.003643	0.001846	 -0.002089	
-0.004835	0.021042	 0.012154	
0.153784	0.072953	 -0.010823	
0.136094	0.132244	 0.051122	
0.165190	0.410558	 -0.045213	
0.073269	0.568272	 0.089439	
0.058133	0.524551	 0.019845	
0.028534	0.498984	 -0.015573	
0.057762	0.555772	 -0.026861	
0.029011	0.572330	 -0.050261	
0.000687	0.536226	 -0.004961	
0.018544	0.584301	 -0.023257	
0.028259	0.593651	 0.049566	
0.031034	0.615636	 0.056500	
0.017676	0.541390	 -0.008401	
0.041830	0.650213	 0.005063	
0.026455	0.625625	 0.076896	
-0.001189	0.643302	 0.064721	
0.020622	0.612870	 0.002845	
0.024486	0.573376	 0.012171	
0.034247	0.646268	 -0.028771	
-0.006440	0.659424	 0.034279	
0.030493	0.727736	 0.017650	
0.072949	0.737885	 0.034151	
0.027450	0.606319	 -0.072206	
-0.002113	0.746057	 0.022203	
0.038979	0.663774	 0.023474	
0.036861	0.666417	 0.036934	
0.072916	0.611852	 -0.156745	
0.026392	0.718446	 -0.058675	
-0.027149	0.776713	 -0.006262	
0.065568	0.643919	 0.059056	
0.019224	0.859768	 -0.067665	
0.066144	0.813922	 0.042804	
0.023898	0.843556	 0.028657	
-0.013088	0.771217	 -0.016162	
0.017814	0.726885	 0.041251	
0.032820	0.889331	 -0.001950	
0.007228	0.880443	 0.035487	
0.035046	0.815067	 -0.012117	
0.014726	0.750913	 0.040419	
0.057247	0.826342	 -0.013714	
0.000578	0.882803	 0.099062	
0.009942	0.828548	 0.010036	
-0.007894	0.764483	 0.004141	
0.038408	0.805511	 -0.005584	
0.008875	0.788886	 -0.008373	
0.024586	0.837752	 0.004894	
0.061238	0.826240	 -0.015184	
-0.024834	0.804138	 0.014543	
0.014720	0.803683	 0.020300	
0.002803	0.800449	 0.040742	
0.041209	0.821210	 -0.034480	
0.029653	0.864396	 0.024987	
0.044024	0.761841	 -0.046546	
-0.034591	0.833221	 -0.054485	
-0.012557	0.833752	 0.039920	
0.018436	0.747022	 -0.013863	
0.051696	0.779109	 0.065518	
0.025187	0.764718	 -0.006307	
0.007831	0.889974	 0.022342	
0.027719	0.834233	 -0.020875	
0.045007	0.745342	 0.004100	
0.024623	0.771460	 0.031103	
0.003268	0.729134	 0.008564	
0.022169	0.850932	 0.011196	
0.043770	0.823793	 -0.019954	
0.013587	0.845945	 -0.033360	
-0.062058	0.965968	 -0.033011	
0.001876	0.790365	 -0.013844	
0.016017	0.773278	 0.011050	
-0.014220	0.854508	 0.035950	
0.029187	0.856219	 0.045106	
0.027319	0.721568	 -0.019295	
0.017354	0.802690	 0.027877	
-0.003076	0.751476	 -0.065423	
-0.000165	0.782932	 0.109191	
0.049350	0.733301	 -0.067905	
-0.014478	0.707294	 0.017042	
-0.034074	0.683958	 -0.011709	
-0.006484	0.815306	 0.034147	
0.017867	0.787864	 0.008163	
-0.057110	0.734844	 -0.002559	
0.013008	0.819588	 -0.071882	
0.046358	0.763246	 0.032228	
-0.015071	0.817344	 -0.036451	
-0.001958	0.732343	 0.002195	
0.075472	0.755380	 -0.025724	
0.004948	0.807844	 -0.039026	
0.010587	0.824243	 0.031258	
0.011446	0.788131	 0.009763	
0.002135	0.791040	 -0.034721	
0.019208	0.886875	 0.026396	
0.058314	0.876901	 -0.067541	
-0.003761	0.954669	 -0.045662	
